"Region Sjælland","Europe outside EU-28",656,578,501,420,424,418,400,371,441,423
"Region Sjælland","Africa",155,89,154,126,155,239,418,893,363,371
"Region Sjælland","North America",122,138,169,234,196,194,156,184,191,164
"Region Sjælland","South and Central America",93,94,80,74,70,81,88,125,133,137
"Region Sjælland","Asia",1009,869,1001,954,929,1241,1795,2832,2339,1312
"Region Sjælland","Oceania",26,27,22,22,24,23,36,37,33,30
"Region Sjælland","Stateless",27,20,15,19,24,57,130,301,227,71
"Region Sjælland","Unknown",42,26,16,26,19,43,33,28,39,40
