"EU-28","Region Hovedstaden",10326,9425,9635,10154,11141,12068,13961,14308,13941,14294
"EU-28","Region Sjælland",1916,1542,1487,1630,1910,2097,2608,3006,2845,2758
"EU-28","Region Syddanmark",5402,4473,4490,4895,5441,5753,6642,6590,6733,6949
"EU-28","Region Midtjylland",7156,5986,5848,6287,6525,6524,7104,7475,7708,8261
"EU-28","Region Nordjylland",2479,1833,1948,2270,2412,2666,2579,2637,2511,2681
